PropertyID,Category,Price,area,Rate/sqft,Posted Date
179856,Other,24500000,1704.0 sq.ft.,14377,2025-04-30
151759,Apartment,27000000,1704.0 sq.ft. | 1034.31 sq.ft.,15845,2025-01-17
95210,Apartment,23650000,1704.0 sq.ft. | 1034.31 sq.ft.,13879,2025-02-23
214044,Apartment,22900000,1704.0 sq.ft. | 1034.31 sq.ft.,13438,2024-11-06
144126,Other,25000000,1704.0 sq.ft. | 1034.31 sq.ft.,14671,2025-01-02
187474,Other,23100000,1704.0 sq.ft.,13556,2025-05-01
85547,Apartment,24400000,1704.0 sq.ft. | 1034.31 sq.ft.,14319,2025-02-25
200012,Other,22800000,1704.0 sq.ft. | 1034.31 sq.ft.,13380,2024-11-05
166061,Apartment,23350000,1704.0 sq.ft. | 1229.45 sq.ft.,13703,2025-04-15
150670,Other,24500000,1704.0 sq.ft. | 1034.31 sq.ft.,14377,2025-01-26
24279,Apartment,20000000,1704.0 sq.ft. | 1229.45 sq.ft.,11737,2025-04-18
193447,Other,23350000,1704.0 sq.ft. | 1034.31 sq.ft.,13703,2024-11-09
173060,Apartment,23499963,1704.0 sq.ft. | 1229.45 sq.ft.,13791,2025-03-11
153627,Apartment,24600000,1704.0 sq.ft. | 1034.31 sq.ft.,14436,2024-12-19
83397,Apartment,23900000,1704.0 sq.ft. | 1229.45 sq.ft.,14025,2025-03-28
159891,Apartment,24121000,1704.0 sq.ft. | 1034.31 sq.ft.,14155,2025-01-27
211145,Apartment,23000000,1704.0 sq.ft. | 1703.0 sq.ft.,13497,2024-10-17
204445,Apartment,24100000,1704.0 sq.ft. | 1034.31 sq.ft.,14143,2024-11-15
138788,Apartment,24000000,1704.0 sq.ft. | 1034.31 sq.ft.,14084,2025-01-19
101948,Apartment,24000000,1704.0 sq.ft. | 1229.45 sq.ft.,14084,2025-04-02
49029,Apartment,23200000,1704.0 sq.ft. | 1229.45 sq.ft.,13615,2025-04-24
88562,Apartment,23400000,1704.0 sq.ft. | 1600.0 sq.ft. | 1229.45 sq.ft.,19032,2025-04-07
160246,Apartment,23750000,1704.0 sq.ft. | 1034.31 sq.ft.,13937,2025-01-22
90384,Apartment,25000000,1704.0 sq.ft. | 1034.31 sq.ft.,14671,2025-01-31
161125,Apartment,23300000,1704.0 sq.ft. | 1229.45 sq.ft.,13673,2025-04-04
171597,Apartment,10500000,1185.0 sq.ft. | 1050.0 sq.ft. | 950.0 sq.ft.,8860,2025-05-05
198398,Apartment,16000000,1735.0 sq.ft. | 1200.0 sq.ft.,8645,2024-11-27
151003,Other,24900000,1350.0 sq.ft. | 1150.0 sq.ft. | 950.0 sq.ft.,18444,2025-01-05
163914,Apartment,12600000,1300.0 sq.ft.,9692,2025-01-06
66398,Apartment,39000000,2580.0 sq.ft.,15116,2025-04-02
100283,Apartment,2000000,2000.0 sq.ft.,1000,2025-03-02
18390,Other,40155360,2590.0 sq.ft. | 2585.0 sq.ft. | 1554.0 sq.ft.,15533,2025-04-27
151527,Apartment,60000000,2650.0 sq.ft.,22641,2024-12-30
58044,Apartment,47000000,1948.0 sq.ft.,23613,2025-02-20
209085,Apartment,28000000,3055.0 sq.ft.,8019,2024-11-19
209094,Apartment,17500000,1880.0 sq.ft. | 1500.0 sq.ft. | 1300.0 sq.ft.,13461,2024-11-26
24940,Apartment,19200000,1880.0 sq.ft.,10212,2025-04-26
135537,Apartment,24500000,2505.0 sq.ft.,9780,2025-01-23
185739,Apartment,29600000,3055.0 sq.ft. | 2650.0 sq.ft.,9689,2024-11-16
215129,Apartment,24500000,2505.0 sq.ft.,9780,2024-10-17
7314,Apartment,24000000,2420.0 sq.ft.,9917,2025-04-01
157091,Apartment,31000000,3055.0 sq.ft.,10147,2025-04-07
141081,Apartment,30500000,3055.0 sq.ft.,9983,2025-01-25
217404,Apartment,30000000,3055.0 sq.ft.,9819,2024-10-17
185287,Apartment,29000000,2545.0 sq.ft.,11394,2024-10-26
214782,Apartment,22000000,2430.0 sq.ft. | 1909.0 sq.ft. | 1678.0 sq.ft.,9053,2024-10-22
163345,Apartment,30000000,2970.0 sq.ft. | 2099.0 sq.ft. | 1897.0 sq.ft.,10101,2025-04-24
193939,Apartment,18000000,1880.0 sq.ft. | 1780.0 sq.ft. | 1680.0 sq.ft.,9574,2024-11-07
90976,Apartment,24000000,2430.0 sq.ft.,9876,2025-04-07
184265,Apartment,19500000,1880.0 sq.ft. | 1580.0 sq.ft.,10372,2024-10-21
84294,Apartment,25500000,2505.0 sq.ft.,10179,2025-04-11
86317,Apartment,19500000,1880.0 sq.ft. | 1450.0 sq.ft.,10372,2025-02-26
211382,Apartment,19500000,1880.0 sq.ft. | 1850.0 sq.ft. | 1800.0 sq.ft.,10372,2025-03-06
156054,Apartment,29900000,2970.0 sq.ft. | 2341.0 sq.ft. | 1789.0 sq.ft.,10067,2025-04-03
175076,Apartment,19900000,1880.0 sq.ft. | 1342.0 sq.ft. | 1121.0 sq.ft.,10585,2025-04-03
214808,Apartment,28000000,2970.0 sq.ft. | 2312.0 sq.ft. | 1909.0 sq.ft.,9427,2024-11-25
91729,Apartment,19900000,1880.0 sq.ft. | 1500.0 sq.ft. | 1300.0 sq.ft.,15307,2025-02-28
204431,Apartment,20000000,1880.0 sq.ft.,10638,2024-11-18
214810,Apartment,18500000,1880.0 sq.ft. | 1453.0 sq.ft. | 1231.0 sq.ft.,9840,2024-11-25
212075,Apartment,23500000,2450.0 sq.ft. | 2150.0 sq.ft. | 1850.0 sq.ft.,9591,2024-11-20
84346,Apartment,30500000,3055.0 sq.ft.,9983,2025-04-11
3497,Apartment,18500000,1880.0 sq.ft.,9840,2025-03-18
156600,Apartment,25000000,2450.0 sq.ft.,10408,2025-02-04
211308,Apartment,24500000,2505.0 sq.ft.,9780,2024-11-21
194771,Apartment,20300000,1880.0 sq.ft.,10904,2024-11-21
161673,Apartment,28000000,2970.0 sq.ft. | 2311.0 sq.ft. | 1789.0 sq.ft.,9427,2025-01-22
182010,Apartment,28500000,3055.0 sq.ft.,9328,2024-11-25
139594,Apartment,20500000,1852.0 sq.ft. | 1600.0 sq.ft. | 1400.0 sq.ft.,11069,2025-02-03
184079,Apartment,19000000,1880.0 sq.ft.,10106,2024-10-16
184213,Apartment,20000000,1880.0 sq.ft.,10638,2024-10-24
209780,Villa,20000000,1880.0 sq.ft.,10638,2024-10-17
141690,Apartment,30000000,3055.0 sq.ft. | 2850.0 sq.ft. | 2650.0 sq.ft.,9819,2025-04-23
146168,Apartment,30000000,3055.0 sq.ft.,9819,2025-02-02
155892,Apartment,31500000,3060.0 sq.ft.,10294,2025-01-20
76287,Apartment,20000000,1880.0 sq.ft.,10638,2025-04-28
185673,Apartment,23500000,2430.0 sq.ft. | 2198.0 sq.ft. | 1895.0 sq.ft.,9670,2024-11-19
22738,Apartment,20000000,1880.0 sq.ft.,10638,2025-04-22
149734,Apartment,28000000,2505.0 sq.ft.,11177,2025-01-02
160734,Apartment,27000000,2970.0 sq.ft. | 2210.0 sq.ft. | 1890.0 sq.ft.,9090,2024-12-12
209430,Apartment,23500000,2430.0 sq.ft. | 2200.0 sq.ft.,9670,2024-10-12
204922,Apartment,29000001,3055.0 sq.ft.,9492,2024-10-02
146170,Apartment,20000000,1880.0 sq.ft.,10638,2025-02-02
184688,Apartment,19500000,1880.0 sq.ft. | 1450.0 sq.ft.,10372,2024-10-16
186546,Apartment,23500000,2385.0 sq.ft.,9853,2024-11-16
181392,Apartment,24500000,2545.0 sq.ft.,9626,2024-10-28
196380,Apartment,25500000,2430.0 sq.ft.,10493,2024-10-15
173657,Apartment,20000000,1880.0 sq.ft.,10638,2025-03-28
207164,Apartment,30800000,3055.0 sq.ft.,10081,2024-11-21
186561,Apartment,24000000,2430.0 sq.ft. | 2050.0 sq.ft.,11707,2024-10-23
214783,Apartment,17000000,1880.0 sq.ft. | 1453.0 sq.ft. | 1211.0 sq.ft.,9042,2024-10-22
204154,Apartment,31000000,3055.0 sq.ft.,10147,2024-11-20
96494,Apartment,21000000,1960.0 sq.ft.,10714,2025-02-18
204478,Apartment,29900000,3055.0 sq.ft.,8510,2024-11-14
191922,Apartment,22500000,1880.0 sq.ft.,11968,2024-11-23
52313,Apartment,29500000,3150.0 sq.ft.,9365,2025-03-09
93268,Apartment,30000000,3055.0 sq.ft.,9819,2025-04-25
214848,Apartment,26000000,3055.0 sq.ft. | 2543.0 sq.ft. | 2121.0 sq.ft.,8510,2024-10-03
161674,Apartment,24000000,2430.0 sq.ft. | 1789.0 sq.ft. | 1567.0 sq.ft.,9876,2025-01-22
186545,Other,19000000,1880.0 sq.ft.,8510,2024-11-16
133611,Apartment,37600000,4000.0 sq.ft.,9400,2024-12-28
120732,Apartment,28000000,3055.0 sq.ft. | 2805.0 sq.ft. | 2298.0 sq.ft.,9165,2025-05-02
185117,Apartment,29900000,3055.0 sq.ft.,9787,2024-10-30
212077,Apartment,18000000,1880.0 sq.ft. | 1600.0 sq.ft. | 1400.0 sq.ft.,9574,2024-11-20
141921,Apartment,23500000,2450.0 sq.ft. | 2150.0 sq.ft. | 1850.0 sq.ft.,9591,2025-04-23
182012,Apartment,19000000,1880.0 sq.ft.,10106,2024-11-25
133322,Apartment,32500000,3055.0 sq.ft.,10638,2025-02-04
181439,Apartment,25500000,2545.0 sq.ft.,10019,2024-10-01
133610,Apartment,47000000,5000.0 sq.ft.,9400,2024-12-28
85868,Apartment,24500000,2545.0 sq.ft.,9626,2025-02-24
214809,Apartment,24000000,2430.0 sq.ft. | 1902.0 sq.ft. | 1675.0 sq.ft.,9876,2024-11-25
139621,Apartment,19000000,1880.0 sq.ft.,10106,2025-04-07
182011,Apartment,25500000,2554.0 sq.ft.,9984,2024-11-25
204924,Apartment,19000101,1880.0 sq.ft.,10106,2024-10-02
99181,Apartment,20000000,1880.0 sq.ft. | 1431.0 sq.ft. | 1211.0 sq.ft.,10638,2025-02-13
146169,Apartment,25000000,2545.0 sq.ft.,9823,2025-02-02
186589,Apartment,19900000,1880.0 sq.ft.,9840,2024-10-30
190355,Apartment,30500000,3055.0 sq.ft.,9983,2024-10-04
186548,Apartment,29900000,3055.0 sq.ft.,9787,2024-11-16
144394,Apartment,26500000,2430.0 sq.ft.,10905,2025-01-23
88817,Apartment,29500000,3055.0 sq.ft.,9656,2025-03-18
205019,Apartment,19000000,1880.0 sq.ft.,10106,2025-05-03
10291,Apartment,28000000,3055.0 sq.ft.,8019,2025-04-03
181773,Apartment,29000000,3055.0 sq.ft.,9492,2024-10-01
92881,Apartment,20000000,1880.0 sq.ft.,10638,2025-04-25
184923,Apartment,19900000,1805.0 sq.ft.,11024,2024-10-09
182808,Apartment,26000000,2430.0 sq.ft.,10699,2024-10-15
212074,Apartment,28000000,3055.0 sq.ft. | 2850.0 sq.ft. | 2650.0 sq.ft.,9165,2024-11-20
132409,Apartment,21500000,1880.0 sq.ft.,11436,2024-12-21
98339,Apartment,24000000,2545.0 sq.ft.,9430,2025-02-18
92782,Apartment,25000000,2545.0 sq.ft.,9823,2025-04-26
204312,Apartment,29500000,3055.0 sq.ft. | 2650.0 sq.ft.,9656,2024-10-20
220433,Apartment,16500000,1880.0 sq.ft. | 1550.0 sq.ft. | 1100.0 sq.ft.,8776,2024-10-12
207452,Apartment,30000000,3055.0 sq.ft.,9819,2024-10-17
163558,Apartment,20000000,1880.0 sq.ft. | 1675.0 sq.ft. | 1231.0 sq.ft.,10638,2025-04-24
193433,Apartment,17500000,1880.0 sq.ft. | 1450.0 sq.ft.,12068,2024-11-27
85303,Apartment,20300000,1880.0 sq.ft.,10797,2025-02-24
207256,Apartment,20000001,1880.0 sq.ft.,10638,2024-10-11
133573,Apartment,19500000,1805.0 sq.ft.,10803,2025-01-07
141960,Apartment,19500000,1880.0 sq.ft. | 1600.0 sq.ft. | 1400.0 sq.ft.,10372,2025-04-23
99179,Apartment,30000000,3055.0 sq.ft. | 2311.0 sq.ft. | 1980.0 sq.ft.,9819,2025-02-14
185671,Apartment,28000000,3055.0 sq.ft. | 2853.0 sq.ft. | 2367.0 sq.ft.,9165,2024-11-19
99180,Apartment,25000000,2430.0 sq.ft. | 1990.0 sq.ft. | 1565.0 sq.ft.,10288,2025-02-13
204156,Apartment,20500000,1880.0 sq.ft.,10904,2024-11-20
204923,Apartment,25500001,2545.0 sq.ft.,10019,2024-10-02
214781,Apartment,27000000,2970.0 sq.ft. | 2341.0 sq.ft. | 1998.0 sq.ft.,9090,2024-10-22
154561,Apartment,32500000,3055.0 sq.ft.,10638,2025-01-25
197275,Apartment,30000000,3055.0 sq.ft.,9819,2024-10-11
155488,Apartment,20500000,1880.0 sq.ft.,10904,2025-01-04
86315,Apartment,24000000,2430.0 sq.ft. | 2050.0 sq.ft.,11707,2025-02-26
161675,Apartment,18000000,1880.0 sq.ft. | 1433.0 sq.ft. | 1211.0 sq.ft.,9574,2025-01-22
110682,Apartment,31000000,3055.0 sq.ft.,10147,2025-04-01
139593,Apartment,32500000,1852.0 sq.ft. | 1600.0 sq.ft. | 1400.0 sq.ft.,17548,2025-02-03
96213,Apartment,29500000,2980.0 sq.ft.,9899,2025-02-19
134927,Apartment,60000000,3090.0 sq.ft.,19417,2025-01-31
181071,Apartment,27500000,2250.0 sq.ft. | 2100.0 sq.ft. | 1850.0 sq.ft.,12222,2024-10-06
159159,Apartment,29500000,2250.0 sq.ft. | 2100.0 sq.ft. | 2000.0 sq.ft.,13111,2025-04-11
134106,Apartment,39000000,4000.0 sq.ft.,9750,2024-12-26
146438,Apartment,29000000,2125.0 sq.ft. | 1850.0 sq.ft. | 1640.0 sq.ft.,13647,2025-02-01
182234,Apartment,27000000,1850.0 sq.ft.,14594,2024-11-09
148933,Apartment,30000000,1850.0 sq.ft.,16216,2025-01-09
197161,Apartment,27500000,2450.0 sq.ft.,11224,2024-10-30
172331,Apartment,25000000,2300.0 sq.ft.,10869,2025-03-06
210499,Other,19500000,1550.0 sq.ft.,12580,2024-11-21
151955,Apartment,74120000,3785.0 sq.ft.,19582,2025-01-22
101758,Apartment,19000000,2520.0 sq.ft.,7539,2025-02-13
161594,Apartment,33500000,1950.0 sq.ft. | 1900.0 sq.ft. | 1600.0 sq.ft.,17179,2025-01-18
56491,Apartment,13000000,1530.0 sq.ft.,8496,2025-03-20
120834,Apartment,38500000,2241.0 sq.ft. | 2240.0 sq.ft.,17179,2025-03-28
135005,Apartment,18000000,3500.0 sq.ft.,5142,2025-01-18
193227,Other,21000000,1611.0 sq.ft.,13035,2024-10-06
150045,Apartment,45237500,1925.0 sq.ft.,23500,2024-12-13
188688,Other,5500000,800.0 sq.ft.,6875,2024-09-15
199684,Other,30000000,1777.0 sq.ft.,16882,2024-11-23
161823,Apartment,8200000,979.0 sq.ft.,8375,2025-01-29
206150,Other,23579376,2226.0 sq.ft.,10592,2024-10-23
195413,Apartment,11500000,1150.0 sq.ft. | 950.0 sq.ft.,10000,2025-04-12
218927,Apartment,12500000,1050.0 sq.ft. | 1000.0 sq.ft.,11904,2024-10-03
161966,Apartment,11500000,1050.0 sq.ft.,10952,2025-02-01
219048,Apartment,11200000,1050.0 sq.ft.,10666,2024-10-04
217572,Other,8500000,803.0 sq.ft.,10585,2024-10-27
218856,Other,11500000,1050.0 sq.ft.,10952,2024-10-10
2276,Apartment,13700000,1523.0 sq.ft. | 1320.0 sq.ft.,8995,2025-04-04
216334,Apartment,25500000,2250.0 sq.ft.,11333,2024-11-20
136521,Apartment,24000000,1750.0 sq.ft.,13714,2025-04-18
94975,Apartment,26000000,1650.0 sq.ft.,15757,2025-02-27
76447,Apartment,20500000,1456.0 sq.ft. | 1400.0 sq.ft.,14079,2025-04-15
100929,Other,22500000,1470.0 sq.ft.,15306,2025-02-20
203255,Villa,24000000,1950.0 sq.ft.,12307,2024-10-18
208563,Apartment,23800000,1650.0 sq.ft. | 1550.0 sq.ft.,14424,2024-11-24
218526,Villa,21000000,1650.0 sq.ft.,12727,2024-10-14
90432,Apartment,24000000,1950.0 sq.ft. | 1650.0 sq.ft.,12307,2025-02-15
35174,Apartment,22500000,1650.0 sq.ft.,13636,2025-03-25
206975,Apartment,25000000,1650.0 sq.ft. | 1600.0 sq.ft. | 1550.0 sq.ft.,16129,2024-10-22
186856,Apartment,20500000,1550.0 sq.ft. | 1412.0 sq.ft.,13225,2024-11-04
99917,Apartment,31000000,1750.0 sq.ft.,17714,2025-02-17
197185,Apartment,21000000,1430.0 sq.ft.,14685,2024-10-16
217026,Apartment,17600000,1590.0 sq.ft.,11069,2024-11-19
198787,Apartment,23800000,1650.0 sq.ft. | 1550.0 sq.ft.,14424,2025-04-10
190997,Apartment,20800000,1412.0 sq.ft.,14730,2024-10-18
99821,Apartment,24000000,1750.0 sq.ft.,13714,2025-02-21
91738,Apartment,22500000,1450.0 sq.ft.,15517,2025-02-26
49832,Apartment,26000000,1950.0 sq.ft.,13333,2025-03-08
187451,Apartment,26000000,1950.0 sq.ft.,13333,2024-11-12
203197,Villa,24005656,1950.0 sq.ft.,12310,2024-11-04
101826,Apartment,14600000,1228.0 sq.ft.,11889,2025-01-28
193420,Apartment,24500000,1800.0 sq.ft. | 1650.0 sq.ft. | 1550.0 sq.ft.,13611,2024-10-17
187253,Other,30000000,1300.0 sq.ft.,23076,2025-04-16
189083,Villa,24900000,1950.0 sq.ft.,12769,2024-10-17
218154,Apartment,19000000,1412.0 sq.ft. | 1372.0 sq.ft. | 1312.0 sq.ft.,13456,2024-11-14
69166,Apartment,22000000,1800.0 sq.ft. | 1412.0 sq.ft.,12222,2025-04-19
208404,Apartment,21000000,1412.0 sq.ft.,14872,2024-10-03
180720,Apartment,20500000,1412.0 sq.ft.,14518,2024-10-07
31211,Apartment,23900000,1750.0 sq.ft.,13657,2025-03-27
183889,Apartment,20500000,1456.0 sq.ft. | 1450.0 sq.ft. | 1412.0 sq.ft.,14079,2025-04-18
163251,Villa,23700000,1950.0 sq.ft.,12153,2025-01-02
156544,Apartment,25000000,1650.0 sq.ft.,15151,2025-01-25
190694,Other,16400000,900.0 sq.ft.,18222,2025-04-22
206974,Apartment,24000000,1650.0 sq.ft. | 1600.0 sq.ft. | 1550.0 sq.ft.,14545,2024-10-24
39013,Apartment,25000000,1950.0 sq.ft. | 1850.0 sq.ft. | 1650.0 sq.ft.,12820,2025-03-26
90494,Villa,21000000,1550.0 sq.ft.,13548,2025-03-02
123969,Other,24000000,1950.0 sq.ft. | 1850.0 sq.ft. | 1800.0 sq.ft.,13333,2025-04-20
101773,Apartment,21500000,1412.0 sq.ft. | 1372.0 sq.ft. | 1352.0 sq.ft.,15226,2025-01-22
218875,Other,20000000,1860.0 sq.ft. | 1412.0 sq.ft.,14164,2024-10-07
197645,Other,23600000,1950.0 sq.ft. | 1750.0 sq.ft. | 1600.0 sq.ft.,14750,2024-11-14
93315,Villa,21005656,1550.0 sq.ft.,13552,2025-03-02
199007,Villa,25005656,1950.0 sq.ft.,12823,2024-10-10
206735,Apartment,21000000,1450.0 sq.ft.,14482,2024-10-25
204183,Apartment,25000000,1750.0 sq.ft.,14285,2024-11-07
216235,Villa,20600000,1650.0 sq.ft.,12484,2024-10-18
160845,Apartment,25000000,1950.0 sq.ft.,12820,2025-02-04
216338,Apartment,21000000,1412.0 sq.ft.,13456,2024-11-17
202933,Apartment,25000000,1950.0 sq.ft. | 1850.0 sq.ft. | 1650.0 sq.ft.,12820,2024-11-13
204091,Other,18000000,1015.0 sq.ft.,17733,2025-04-05
161235,Villa,23800000,1950.0 sq.ft. | 1550.0 sq.ft.,15354,2025-01-01
210096,Apartment,27000000,1650.0 sq.ft.,16363,2024-10-04
100587,Apartment,24500000,1800.0 sq.ft. | 1650.0 sq.ft. | 1550.0 sq.ft.,13611,2025-02-15
161707,Apartment,15000000,1200.0 sq.ft.,12500,2025-01-30
199393,Apartment,24000000,1650.0 sq.ft.,14545,2024-10-18
89232,Apartment,45500000,3200.0 sq.ft. | 2600.0 sq.ft.,14218,2025-02-28
140108,Apartment,8800000,582.0 sq.ft.,15120,2025-01-10
145932,Apartment,8600000,1100.0 sq.ft. | 726.0 sq.ft. | 626.0 sq.ft.,7818,2025-01-26
44926,Apartment,8400000,630.0 sq.m.,13333,2025-03-10
205803,Apartment,9500000,635.08 sq.ft.,14958,2024-11-21
101070,Apartment,8200000,1100.0 sq.m.,7454,2025-02-08
86257,Apartment,9500000,735.0 sq.ft.,12925,2025-02-08
101203,Other,9000000,582.0 sq.ft.,15463,2025-02-04
107932,Apartment,8500000,635.0 sq.ft.,13385,2025-03-17
91270,Apartment,7100000,575.0 sq.ft.,12347,2025-02-26
131483,Apartment,8800000,635.0 sq.ft.,13858,2025-04-15
146594,Apartment,9000000,1100.0 sq.ft. | 726.0 sq.ft. | 626.0 sq.ft.,8181,2025-01-03
157024,Apartment,8400000,1100.0 sq.ft. | 735.0 sq.ft. | 635.0 sq.ft.,7636,2025-01-18
141268,Apartment,8600000,745.0 sq.m.,11543,2025-04-04
188831,Apartment,9200000,551.0 sq.ft.,16696,2025-04-21
55917,Other,9500000,680.0 sq.ft.,13970,2025-03-09
178028,Apartment,7000000,645.0 sq.ft.,10852,2025-05-02
98101,Apartment,8900000,1100.0 sq.ft. | 735.0 sq.ft. | 635.0 sq.ft.,8090,2025-02-28
146624,Apartment,8200000,635.0 sq.ft.,12913,2025-01-08
146030,Apartment,8400000,1050.0 sq.ft. | 735.0 sq.ft. | 635.0 sq.ft.,8000,2024-12-28
26616,Apartment,8800000,737.0 sq.ft. | 635.0 sq.ft.,11940,2025-03-13
43793,Apartment,8800000,735.0 sq.ft.,11972,2025-05-01
86415,Apartment,9000000,582.33 sq.ft.,15455,2025-02-21
139550,Other,9500000,635.0 sq.ft.,14960,2025-04-04
142736,Apartment,9000000,700.0 sq.ft. | 500.0 sq.ft.,12857,2025-01-20
215678,Apartment,7800000,800.0 sq.ft.,9750,2024-11-20
20862,Other,8500000,682.0 sq.ft.,12463,2025-04-29
10975,Apartment,8500000,635.0 sq.ft. | 570.0 sq.ft.,13385,2025-03-21
85879,Apartment,8900000,635.08 sq.ft.,14013,2025-04-15
150292,Apartment,8500000,683.0 sq.ft.,12445,2025-02-05
87870,Apartment,8500000,635.0 sq.ft.,13385,2025-02-10
217741,Other,8000000,635.0 sq.ft.,12598,2024-10-24
220413,Other,6300000,570.0 sq.ft.,11052,2024-11-15
138846,Apartment,8500000,950.0 sq.ft. | 721.62 sq.ft. | 621.62 sq.ft.,8947,2025-01-29
218359,Other,8900000,1040.0 sq.ft. | 735.0 sq.ft. | 635.0 sq.ft.,8557,2024-10-14
133269,Other,9200000,1080.0 sq.ft. | 735.0 sq.ft. | 635.0 sq.ft.,14488,2025-02-05
145950,Apartment,8700000,1050.0 sq.ft. | 682.0 sq.ft. | 582.0 sq.ft.,8285,2025-01-25
140377,Apartment,7899000,950.0 sq.ft. | 735.0 sq.ft. | 635.0 sq.ft.,10746,2025-01-18
206879,Other,8000000,580.0 sq.ft.,13793,2024-10-17
142529,Apartment,8500000,1000.0 sq.ft. | 682.0 sq.ft. | 582.0 sq.ft.,8500,2025-01-20
107731,Apartment,7500000,865.0 sq.ft.,8670,2025-05-02
142719,Apartment,6700000,711.0 sq.m.,9423,2024-12-21
105788,Apartment,9500000,1100.0 sq.ft. | 800.0 sq.ft. | 682.0 sq.ft.,8636,2025-03-29
95414,Apartment,8600000,735.0 sq.ft. | 635.0 sq.ft.,11700,2025-03-13
145806,Apartment,8500000,1050.0 sq.ft. | 682.0 sq.ft. | 582.0 sq.ft.,8095,2025-01-21
194196,Other,7800000,635.0 sq.ft.,12283,2024-11-22
138046,Apartment,8500000,568.0 sq.ft. | 500.0 sq.ft.,17000,2025-01-30
148266,Apartment,8800000,735.0 sq.m. | 635.0 sq.m.,11972,2025-03-22
161196,Apartment,8700000,500.0 sq.ft.,17400,2025-01-16
206216,Apartment,12000000,1100.0 sq.ft. | 900.0 sq.ft. | 721.0 sq.ft.,10909,2025-03-31
97390,Other,8400000,1080.0 sq.ft. | 635.0 sq.ft.,7777,2025-02-08
97320,Apartment,8800000,1080.0 sq.ft. | 635.0 sq.ft.,8148,2025-02-18
144930,Other,8500000,920.0 sq.ft. | 640.0 sq.ft.,13281,2025-01-06
87334,Apartment,8800000,635.0 sq.ft.,13858,2025-02-14
215875,Apartment,8200000,783.0 sq.ft. | 683.0 sq.ft. | 582.33 sq.ft.,10472,2024-10-16
196850,Apartment,8100000,582.33 sq.ft.,13909,2024-11-26
199949,Other,8600000,935.0 sq.ft. | 735.0 sq.ft. | 635.0 sq.ft.,9197,2024-10-14
97165,Apartment,8400000,611.0 sq.ft.,13747,2025-02-14
98112,Apartment,9600000,1080.0 sq.ft. | 711.0 sq.ft. | 611.0 sq.ft.,8888,2025-02-18
86563,Apartment,8100000,582.33 sq.ft.,13909,2025-04-15
197493,Apartment,8600000,1040.0 sq.ft. | 735.0 sq.ft. | 635.0 sq.ft.,8269,2024-10-14
103810,Apartment,8700000,735.0 sq.ft. | 635.0 sq.ft.,11836,2025-03-13
85073,Apartment,9000000,582.33 sq.ft.,15455,2025-02-21
46809,Other,9000000,680.0 sq.ft.,13235,2025-03-22
157931,Apartment,8500000,735.0 sq.ft. | 635.0 sq.ft.,11564,2025-01-01
90493,Other,7350000,591.0 sq.ft.,12436,2025-02-26
143641,Apartment,9000000,735.0 sq.ft.,12244,2025-02-05
199281,Other,8550000,1020.0 sq.ft. | 721.0 sq.ft. | 621.0 sq.ft.,8382,2024-10-13
218999,Apartment,8100000,950.0 sq.ft. | 850.0 sq.ft. | 738.0 sq.ft.,10975,2024-09-30
58164,Apartment,9000000,600.0 sq.ft.,15000,2025-03-24
97167,Apartment,8600000,635.0 sq.ft.,13543,2025-02-14
217548,Apartment,7850000,635.0 sq.ft.,12362,2024-11-01
97166,Apartment,8500000,624.0 sq.ft.,13621,2025-02-14
145949,Apartment,8600000,1000.0 sq.ft. | 682.0 sq.ft. | 582.0 sq.ft.,8600,2025-01-25
86057,Other,8600000,1080.0 sq.ft. | 582.0 sq.ft.,7962,2025-02-18
199421,Other,8600000,950.0 sq.ft. | 800.0 sq.ft. | 582.0 sq.ft.,9052,2024-11-06
219233,Apartment,7800000,735.0 sq.ft. | 635.0 sq.ft.,10612,2024-09-28
147952,Apartment,9000000,735.0 sq.ft. | 635.0 sq.ft.,12244,2025-02-04
43179,Other,8500000,540.0 sq.ft.,15740,2025-05-03
167536,Other,8800000,735.0 sq.ft.,11972,2025-03-17
185169,Apartment,8000000,583.0 sq.ft.,13722,2024-11-25
100168,Apartment,8000000,735.0 sq.ft. | 635.0 sq.ft.,10884,2025-02-27
84847,Apartment,9500000,635.08 sq.ft.,14958,2025-04-15
136940,Apartment,9000000,735.0 sq.ft.,12244,2025-01-22
98108,Apartment,8400000,1100.0 sq.ft. | 726.0 sq.ft. | 626.0 sq.ft.,7636,2025-02-22
146625,Apartment,8200000,582.0 sq.m.,14089,2025-01-08
145880,Apartment,9200000,1100.0 sq.ft. | 726.0 sq.ft. | 626.0 sq.ft.,8363,2025-01-18
49804,Apartment,6800000,635.0 sq.ft.,10708,2025-03-31
89303,Apartment,9100000,1000.0 sq.ft. | 800.0 sq.ft. | 682.33 sq.ft.,9100,2025-02-27
34295,Apartment,9500000,585.0 sq.ft.,16239,2025-03-26
194057,Other,8400000,1102.0 sq.ft. | 722.0 sq.ft. | 622.0 sq.ft.,7622,2024-11-08
192982,Apartment,8800000,585.0 sq.ft.,15042,2025-03-24
86054,Apartment,8350000,1080.0 sq.ft.,7731,2025-02-18
87785,Apartment,8300000,582.0 sq.ft.,14261,2025-02-14
91396,Apartment,8700000,1100.0 sq.ft. | 735.0 sq.ft. | 635.0 sq.ft.,7909,2025-02-11
8935,Apartment,9000000,1000.0 sq.ft.,9000,2025-04-05
