city,location,year,month,quarter,property_category,rate_sqft
Gurgaon,Sector 65,2025,Feb,Q1,Studio,19585.666666666668
Gurgaon,Sector 65,2025,Feb,Q1,Villa,19356.0
Gurgaon,Sector 65,2025,Jan,Q1,Apartment,19430.25
Gurgaon,Sector 65,2025,Jan,Q1,Other,20337.09836065574
Gurgaon,Sector 65,2025,Jan,Q1,Penthouse,22176.5
Gurgaon,Sector 65,2025,Jan,Q1,Villa,18459.333333333332
Gurgaon,Sector 65,2025,Mar,Q1,Apartment,20224.853260869564
Gurgaon,Sector 65,2025,Mar,Q1,Other,19238.78947368421
Gurgaon,Sector 65,2025,May,Q2,Apartment,19391.245901639344
Gurgaon,Sector 65,2025,May,Q2,Other,18689.30769230769
Gurgaon,Sector 65,2025,May,Q2,Villa,21078.0
Gurgaon,Sector 65 Gurgaon,2024,Aug,Q3,Apartment,20811.0
Gurgaon,Sector 65 Gurgaon,2024,Dec,Q4,Apartment,22870.529411764706
Gurgaon,Sector 65 Gurgaon,2024,Dec,Q4,Other,24832.6
Gurgaon,Sector 65 Gurgaon,2024,Dec,Q4,Penthouse,24429.0
Gurgaon,Sector 65 Gurgaon,2024,Nov,Q4,Apartment,22218.85714285714
Gurgaon,Sector 65 Gurgaon,2024,Nov,Q4,Other,22179.727272727272
Gurgaon,Sector 65 Gurgaon,2024,Nov,Q4,Penthouse,22448.0
Gurgaon,Sector 65 Gurgaon,2024,Oct,Q4,Apartment,23005.090909090908
Gurgaon,Sector 65 Gurgaon,2024,Oct,Q4,Other,22525.0
Gurgaon,Sector 65 Gurgaon,2024,Oct,Q4,Penthouse,22873.8
Gurgaon,Sector 65 Gurgaon,2024,Sep,Q3,Apartment,20208.0
Gurgaon,Sector 65 Gurgaon,2024,Sep,Q3,Other,22112.0
Gurgaon,Sector 65 Gurgaon,2024,Sep,Q3,Penthouse,24553.0
Gurgaon,Sector 65 Gurgaon,2025,Apr,Q2,Apartment,23478.696428571428
Gurgaon,Sector 65 Gurgaon,2025,Apr,Q2,Other,22864.0
Gurgaon,Sector 65 Gurgaon,2025,Apr,Q2,Penthouse,26440.0
Gurgaon,Sector 65 Gurgaon,2025,Feb,Q1,Apartment,23333.389830508473
Gurgaon,Sector 65 Gurgaon,2025,Feb,Q1,Other,22152.058823529413
Gurgaon,Sector 65 Gurgaon,2025,Feb,Q1,Penthouse,14658.0
Gurgaon,Sector 65 Gurgaon,2025,Jan,Q1,Apartment,22625.904761904763
Gurgaon,Sector 65 Gurgaon,2025,Jan,Q1,Other,23394.75
Gurgaon,Sector 65 Gurgaon,2025,Jan,Q1,Penthouse,22050.0
Gurgaon,Sector 65 Gurgaon,2025,Mar,Q1,Apartment,21893.35087719298
Gurgaon,Sector 65 Gurgaon,2025,Mar,Q1,Other,21038.555555555555
Gurgaon,Sector 65 Gurgaon,2025,Mar,Q1,Studio,24710.0
Gurgaon,Sector 65 Gurgaon,2025,May,Q2,Apartment,23083.0
Gurgaon,Sector 65 Gurgaon,2025,May,Q2,Penthouse,24256.235294117647
Gurgaon,Sector 66,2024,Aug,Q3,Penthouse,17045.0
Gurgaon,Sector 66,2024,Dec,Q4,Apartment,18067.5
Gurgaon,Sector 66,2024,Dec,Q4,Other,16406.4
Gurgaon,Sector 66,2024,Dec,Q4,Penthouse,18095.0
Gurgaon,Sector 66,2024,Dec,Q4,Villa,16243.4
Gurgaon,Sector 66,2024,Nov,Q4,Apartment,17659.571428571428
Gurgaon,Sector 66,2024,Nov,Q4,Other,17084.928571428572
Gurgaon,Sector 66,2024,Nov,Q4,Penthouse,17534.4
Gurgaon,Sector 66,2024,Nov,Q4,Plot,14783.0
Gurgaon,Sector 66,2024,Nov,Q4,Studio,17571.0
Gurgaon,Sector 66,2024,Nov,Q4,Villa,17571.333333333332
Gurgaon,Sector 66,2024,Oct,Q4,Apartment,17456.876404494382
Gurgaon,Sector 66,2024,Oct,Q4,Other,18046.095238095237
Gurgaon,Sector 66,2024,Oct,Q4,Villa,18618.833333333332
Gurgaon,Sector 66,2024,Sep,Q3,Apartment,19139.1
Gurgaon,Sector 66,2024,Sep,Q3,Other,18462.5
Gurgaon,Sector 66,2024,Sep,Q3,Penthouse,17832.0
Gurgaon,Sector 66,2024,Sep,Q3,Villa,19487.0
Gurgaon,Sector 66,2025,Apr,Q2,Apartment,18232.88387096774
Gurgaon,Sector 66,2025,Apr,Q2,Other,18128.722222222223
Gurgaon,Sector 66,2025,Apr,Q2,Penthouse,16348.0
Gurgaon,Sector 66,2025,Apr,Q2,Studio,16017.666666666666
Gurgaon,Sector 66,2025,Apr,Q2,Villa,20180.4
Gurgaon,Sector 66,2025,Feb,Q1,Apartment,18269.219298245614
Gurgaon,Sector 66,2025,Feb,Q1,Other,18257.65
Gurgaon,Sector 66,2025,Feb,Q1,Penthouse,20749.5
Gurgaon,Sector 66,2025,Feb,Q1,Villa,18588.5
Gurgaon,Sector 66,2025,Jan,Q1,Apartment,18039.517006802722
Gurgaon,Sector 66,2025,Jan,Q1,Other,19616.9
Gurgaon,Sector 66,2025,Jan,Q1,Penthouse,21855.666666666668
Gurgaon,Sector 66,2025,Jan,Q1,Studio,18648.0
Gurgaon,Sector 66,2025,Jan,Q1,Villa,17238.5
Gurgaon,Sector 66,2025,Mar,Q1,Apartment,17859.619047619046
Gurgaon,Sector 66,2025,Mar,Q1,Other,18410.333333333332
Gurgaon,Sector 66,2025,Mar,Q1,Penthouse,21410.5
Gurgaon,Sector 66,2025,Mar,Q1,Studio,18257.25
Gurgaon,Sector 66,2025,Mar,Q1,Villa,20182.666666666668
Gurgaon,Sector 66,2025,May,Q2,Apartment,17286.235294117647
Gurgaon,Sector 66,2025,May,Q2,Other,18414.5
Gurgaon,Sector 66,2025,May,Q2,Penthouse,19846.0
Gurgaon,Sector 66,2025,May,Q2,Villa,19242.0
Gurgaon,Sector 66 Gurgaon,2024,Dec,Q4,Other,19696.0
Gurgaon,Sector 66 Gurgaon,2024,Dec,Q4,Studio,18750.0
Gurgaon,Sector 66 Gurgaon,2024,Nov,Q4,Apartment,19736.0
Gurgaon,Sector 66 Gurgaon,2024,Oct,Q4,Apartment,22036.5
Gurgaon,Sector 66 Gurgaon,2024,Sep,Q3,Apartment,19683.0
Gurgaon,Sector 66 Gurgaon,2025,Apr,Q2,Apartment,19090.0
Gurgaon,Sector 66 Gurgaon,2025,Apr,Q2,Studio,19111.0
Gurgaon,Sector 66 Gurgaon,2025,Feb,Q1,Apartment,20442.0
Gurgaon,Sector 66 Gurgaon,2025,Feb,Q1,Other,19696.0
Gurgaon,Sector 66 Gurgaon,2025,Jan,Q1,Apartment,20180.0
Gurgaon,Sector 66 Gurgaon,2025,Jan,Q1,Other,19527.0
Gurgaon,Sector 66 Gurgaon,2025,Jan,Q1,Studio,19111.0
Gurgaon,Sector 66 Gurgaon,2025,Mar,Q1,Apartment,19372.333333333332
Gurgaon,Sector 66 Gurgaon,2025,Mar,Q1,Other,20614.5
Gurgaon,Sector 66 Gurgaon,2025,Mar,Q1,Studio,18875.0
Gurgaon,Sector 67,2024,Aug,Q3,Apartment,9125.0
Gurgaon,Sector 67,2024,Aug,Q3,Other,8123.0
Gurgaon,Sector 67,2024,Dec,Q4,Apartment,18094.339285714286
Gurgaon,Sector 67,2024,Dec,Q4,Other,17047.285714285714
Gurgaon,Sector 67,2024,Dec,Q4,Villa,19493.0
Gurgaon,Sector 67,2024,Nov,Q4,Apartment,16882.89230769231
Gurgaon,Sector 67,2024,Nov,Q4,Other,16886.821428571428
Gurgaon,Sector 67,2024,Nov,Q4,Penthouse,18653.0
Gurgaon,Sector 67,2024,Nov,Q4,Villa,19607.0
Gurgaon,Sector 67,2024,Oct,Q4,Apartment,16833.058823529413
Gurgaon,Sector 67,2024,Oct,Q4,Other,17733.0
Gurgaon,Sector 67,2024,Oct,Q4,Penthouse,17411.0
Gurgaon,Sector 67,2024,Oct,Q4,Plot,15713.666666666666
Gurgaon,Sector 67,2024,Oct,Q4,Studio,12430.0
Gurgaon,Sector 67,2024,Oct,Q4,Villa,18005.0
Gurgaon,Sector 67,2024,Sep,Q3,Apartment,17475.153846153848
Gurgaon,Sector 67,2024,Sep,Q3,Other,17813.0
Gurgaon,Sector 67,2024,Sep,Q3,Villa,19169.0
Gurgaon,Sector 67,2025,Apr,Q2,Apartment,17457.04761904762
Gurgaon,Sector 67,2025,Apr,Q2,Other,16895.058823529413
Gurgaon,Sector 67,2025,Apr,Q2,Penthouse,19023.0
Gurgaon,Sector 67,2025,Apr,Q2,Studio,18760.0
Gurgaon,Sector 67,2025,Apr,Q2,Villa,19930.6
Gurgaon,Sector 67,2025,Feb,Q1,Apartment,16539.03448275862
Gurgaon,Sector 67,2025,Feb,Q1,Other,16165.08
Gurgaon,Sector 67,2025,Feb,Q1,Plot,15754.0
Gurgaon,Sector 67,2025,Feb,Q1,Villa,18176.0
Gurgaon,Sector 67,2025,Jan,Q1,Apartment,17969.428571428572
Gurgaon,Sector 67,2025,Jan,Q1,Other,17643.23076923077
Gurgaon,Sector 67,2025,Jan,Q1,Penthouse,17241.0
Gurgaon,Sector 67,2025,Jan,Q1,Plot,6645.0
Gurgaon,Sector 67,2025,Jan,Q1,Villa,20068.0
Gurgaon,Sector 67,2025,Mar,Q1,Apartment,17660.252427184467
Gurgaon,Sector 67,2025,Mar,Q1,Other,18076.636363636364
Gurgaon,Sector 67,2025,Mar,Q1,Plot,12962.0
Gurgaon,Sector 67,2025,Mar,Q1,Villa,14500.0
Gurgaon,Sector 67,2025,May,Q2,Apartment,18213.5
Gurgaon,Sector 67 Gurgaon,2024,Nov,Q4,Apartment,8641.0
Gurgaon,Sector 67 Gurgaon,2024,Nov,Q4,Studio,10000.0
Gurgaon,Sector 67 Gurgaon,2024,Oct,Q4,Apartment,18207.0
Gurgaon,Sector 67 Gurgaon,2024,Oct,Q4,Other,19791.0
Gurgaon,Sector 67 Gurgaon,2025,Feb,Q1,Apartment,10126.0
Gurgaon,Sector 67 Gurgaon,2025,Feb,Q1,Other,13333.0
Gurgaon,Sector 67 Gurgaon,2025,Jan,Q1,Apartment,3802.0
Gurgaon,Sector 67A,2024,Aug,Q3,Other,12704.333333333334
Gurgaon,Sector 67A,2024,Dec,Q4,Apartment,14209.685185185184
Gurgaon,Sector 67A,2024,Dec,Q4,Other,12753.4
Gurgaon,Sector 67A,2024,Dec,Q4,Villa,12741.0
Gurgaon,Sector 67A,2024,Nov,Q4,Apartment,13236.672131147541
Gurgaon,Sector 67A,2024,Nov,Q4,Other,14230.9375
Gurgaon,Sector 67A,2024,Nov,Q4,Villa,12557.666666666666
Gurgaon,Sector 67A,2024,Oct,Q4,Apartment,13154.242424242424
Gurgaon,Sector 67A,2024,Oct,Q4,Other,12571.235294117647
Gurgaon,Sector 67A,2024,Oct,Q4,Villa,12645.0
Gurgaon,Sector 67A,2024,Sep,Q3,Apartment,15152.5625
Gurgaon,Sector 67A,2024,Sep,Q3,Other,11204.0
Gurgaon,Sector 67A,2024,Sep,Q3,Villa,11970.0
Gurgaon,Sector 67A,2025,Apr,Q2,Apartment,13536.093023255815
Gurgaon,Sector 67A,2025,Apr,Q2,Other,14701.176470588236
Gurgaon,Sector 67A,2025,Apr,Q2,Plot,12466.0
Gurgaon,Sector 67A,2025,Apr,Q2,Villa,13952.666666666666
Gurgaon,Sector 67A,2025,Feb,Q1,Apartment,13315.747126436781
Gurgaon,Sector 67A,2025,Feb,Q1,Other,14227.0
Gurgaon,Sector 67A,2025,Feb,Q1,Villa,13383.578947368422
Gurgaon,Sector 67A,2025,Jan,Q1,Apartment,13168.61
Gurgaon,Sector 67A,2025,Jan,Q1,Other,14111.9375
Gurgaon,Sector 67A,2025,Jan,Q1,Villa,13004.166666666666
Gurgaon,Sector 67A,2025,Mar,Q1,Apartment,13477.219178082192
Gurgaon,Sector 67A,2025,Mar,Q1,Other,13777.25
Gurgaon,Sector 67A,2025,May,Q2,Apartment,14469.90909090909
Gurgaon,Sector 67A,2025,May,Q2,Villa,14865.333333333334
Gurgaon,Sector 67A Gurgaon,2024,Dec,Q4,Apartment,14759.5
Gurgaon,Sector 67A Gurgaon,2024,Nov,Q4,Other,12000.0
Gurgaon,Sector 67A Gurgaon,2024,Oct,Q4,Apartment,19332.285714285714
Gurgaon,Sector 67A Gurgaon,2024,Oct,Q4,Other,19038.0
Gurgaon,Sector 67A Gurgaon,2025,Apr,Q2,Apartment,17389.333333333332
Gurgaon,Sector 67A Gurgaon,2025,Feb,Q1,Apartment,12909.0
Gurgaon,Sector 67A Gurgaon,2025,Jan,Q1,Apartment,13151.0
Gurgaon,Sector 67A Gurgaon,2025,Mar,Q1,Apartment,18759.0
Gurgaon,Sector 68,2024,Aug,Q3,Apartment,13769.0
Gurgaon,Sector 68,2024,Dec,Q4,Apartment,12143.076923076924
Gurgaon,Sector 68,2024,Dec,Q4,Other,15731.5
Gurgaon,Sector 68,2024,Jul,Q3,Apartment,13846.0
Gurgaon,Sector 68,2024,Nov,Q4,Apartment,12011.41304347826
Gurgaon,Sector 68,2024,Nov,Q4,Other,10901.565217391304
Gurgaon,Sector 68,2024,Nov,Q4,Plot,12702.666666666666
Gurgaon,Sector 68,2024,Oct,Q4,Apartment,11865.685393258427
Gurgaon,Sector 68,2024,Oct,Q4,Other,11735.619047619048
Gurgaon,Sector 68,2024,Oct,Q4,Plot,12815.75
Gurgaon,Sector 68,2024,Oct,Q4,Studio,10404.0
Gurgaon,Sector 68,2024,Sep,Q3,Apartment,15074.0
Gurgaon,Sector 68,2024,Sep,Q3,Other,11730.0
Gurgaon,Sector 68,2025,Apr,Q2,Apartment,12579.381578947368
Gurgaon,Sector 68,2025,Apr,Q2,Other,11901.451612903225
Gurgaon,Sector 68,2025,Apr,Q2,Plot,12698.0
Gurgaon,Sector 68,2025,Feb,Q1,Apartment,12571.977777777778
Gurgaon,Sector 68,2025,Feb,Q1,Other,11587.375
Gurgaon,Sector 68,2025,Jan,Q1,Apartment,12118.785714285714
Gurgaon,Sector 68,2025,Jan,Q1,Other,13455.5
Gurgaon,Sector 68,2025,Jan,Q1,Plot,13492.0
Gurgaon,Sector 68,2025,Mar,Q1,Apartment,12609.228070175439
Gurgaon,Sector 68,2025,Mar,Q1,Other,12166.916666666666
Gurgaon,Sector 68,2025,May,Q2,Apartment,12191.625
Gurgaon,Sector 68,2025,May,Q2,Other,9974.333333333334
Gurgaon,Sector 68 Gurgaon,2024,Dec,Q4,Apartment,10363.666666666666
Gurgaon,Sector 68 Gurgaon,2024,Dec,Q4,Other,8396.0
Gurgaon,Sector 68 Gurgaon,2024,Nov,Q4,Apartment,13711.0
Gurgaon,Sector 68 Gurgaon,2024,Oct,Q4,Apartment,14034.5
Gurgaon,Sector 68 Gurgaon,2024,Sep,Q3,Other,6584.666666666667
Gurgaon,Sector 68 Gurgaon,2025,Apr,Q2,Apartment,10697.666666666666
Gurgaon,Sector 68 Gurgaon,2025,Apr,Q2,Other,8471.0
Gurgaon,Sector 68 Gurgaon,2025,Feb,Q1,Apartment,11104.25
Gurgaon,Sector 68 Gurgaon,2025,Jan,Q1,Apartment,11602.75
Gurgaon,Sector 68 Gurgaon,2025,Jan,Q1,Other,9378.0
Gurgaon,Sector 68 Gurgaon,2025,Mar,Q1,Apartment,12724.0
Gurgaon,Sector 68 Gurgaon,2025,Mar,Q1,Other,8474.0
Gurgaon,Sector 68 Gurgaon,2025,May,Q2,Apartment,11016.0
Gurgaon,Sector 69,2024,Aug,Q3,Apartment,19995.5
Gurgaon,Sector 69,2024,Dec,Q4,Apartment,13579.910714285714
Gurgaon,Sector 69,2024,Dec,Q4,Other,12957.5
Gurgaon,Sector 69,2024,Dec,Q4,Penthouse,16159.0
Gurgaon,Sector 69,2024,Jul,Q3,Apartment,12500.0
Gurgaon,Sector 69,2024,Nov,Q4,Apartment,13387.583333333334
Gurgaon,Sector 69,2024,Nov,Q4,Other,14203.16
Gurgaon,Sector 69,2024,Nov,Q4,Penthouse,14083.5
Gurgaon,Sector 69,2024,Nov,Q4,Villa,14672.5
Gurgaon,Sector 69,2024,Oct,Q4,Apartment,13699.85806451613
Gurgaon,Sector 69,2024,Oct,Q4,Other,13487.75
Gurgaon,Sector 69,2024,Sep,Q3,Apartment,11966.181818181818
Gurgaon,Sector 69,2024,Sep,Q3,Other,14851.0
Gurgaon,Sector 69,2024,Sep,Q3,Penthouse,13783.0
Gurgaon,Sector 69,2025,Apr,Q2,Apartment,14085.029288702928
Gurgaon,Sector 69,2025,Apr,Q2,Other,14741.0
Gurgaon,Sector 69,2025,Apr,Q2,Penthouse,14528.0
Gurgaon,Sector 69,2025,Apr,Q2,Villa,14172.5
Gurgaon,Sector 69,2025,Feb,Q1,Apartment,13855.872340425532
Gurgaon,Sector 69,2025,Feb,Q1,Other,15195.09090909091
Gurgaon,Sector 69,2025,Feb,Q1,Villa,14201.0
Gurgaon,Sector 69,2025,Jan,Q1,Apartment,13468.291666666666
Gurgaon,Sector 69,2025,Jan,Q1,Other,13795.12
Gurgaon,Sector 69,2025,Jan,Q1,Penthouse,14184.0
Gurgaon,Sector 69,2025,Jan,Q1,Plot,11731.0
Gurgaon,Sector 69,2025,Mar,Q1,Apartment,14071.184210526315
Gurgaon,Sector 69,2025,Mar,Q1,Other,15183.875
Gurgaon,Sector 69,2025,Mar,Q1,Penthouse,12674.0
Gurgaon,Sector 69,2025,Mar,Q1,Villa,9976.0
Gurgaon,Sector 69,2025,May,Q2,Apartment,12834.826086956522
Gurgaon,Sector 69,2025,May,Q2,Other,13895.25
Gurgaon,Sector 69 Gurgaon,2024,Dec,Q4,Apartment,4285.0
Gurgaon,Sector 69 Gurgaon,2024,Dec,Q4,Other,25000.0
Gurgaon,Sector 69 Gurgaon,2024,Sep,Q3,Penthouse,15909.0
Gurgaon,Sector 69 Gurgaon,2025,Apr,Q2,Apartment,20511.4
Gurgaon,Sector 69 Gurgaon,2025,Feb,Q1,Apartment,13136.5
Gurgaon,Sector 69 Gurgaon,2025,Jan,Q1,Apartment,18156.666666666668
Gurgaon,Sector 69 Gurgaon,2025,Jan,Q1,Other,14872.5
Gurgaon,Sector 69 Gurgaon,2025,Mar,Q1,Other,19215.0
Gurgaon,Sector 69 Gurgaon,2025,Mar,Q1,Penthouse,21505.0
Gurgaon,Sector 69 Gurgaon,2025,Mar,Q1,Studio,18046.0
Gurgaon,Sector 7 Gurgaon,2024,Apr,Q2,Apartment,6000.0
Gurgaon,Sector 7 Gurgaon,2024,Nov,Q4,Apartment,5972.0
Gurgaon,Sector 7 Imt Manesar,2025,Feb,Q1,Apartment,3590.0
Gurgaon,Sector 70,2024,Aug,Q3,Apartment,15650.0
Gurgaon,Sector 70,2024,Aug,Q3,Other,12593.75
Gurgaon,Sector 70,2024,Dec,Q4,Apartment,12943.644444444444
Gurgaon,Sector 70,2024,Dec,Q4,Other,13482.625
Gurgaon,Sector 70,2024,Dec,Q4,Villa,12708.0
Gurgaon,Sector 70,2024,Jul,Q3,Apartment,9615.0
Gurgaon,Sector 70,2024,Nov,Q4,Apartment,12088.673684210526
Gurgaon,Sector 70,2024,Nov,Q4,Other,12656.40909090909
Gurgaon,Sector 70,2024,Nov,Q4,Penthouse,13386.0
Gurgaon,Sector 70,2024,Nov,Q4,Villa,11500.0
Gurgaon,Sector 70,2024,Oct,Q4,Apartment,12480.5390625
Gurgaon,Sector 70,2024,Oct,Q4,Other,11994.5
Gurgaon,Sector 70,2024,Oct,Q4,Penthouse,12792.0
Gurgaon,Sector 70,2024,Oct,Q4,Villa,11103.5
Gurgaon,Sector 70,2024,Sep,Q3,Apartment,12334.619047619048
Gurgaon,Sector 70,2024,Sep,Q3,Other,12462.142857142857
Gurgaon,Sector 70,2024,Sep,Q3,Penthouse,14285.0
Gurgaon,Sector 70,2025,Apr,Q2,Apartment,12327.31313131313
Gurgaon,Sector 70,2025,Apr,Q2,Other,12943.6
Gurgaon,Sector 70,2025,Apr,Q2,Plot,8437.0
Gurgaon,Sector 70,2025,Apr,Q2,Villa,12663.0
Gurgaon,Sector 70,2025,Feb,Q1,Apartment,11838.061946902655
Gurgaon,Sector 70,2025,Feb,Q1,Other,14148.111111111111
Gurgaon,Sector 70,2025,Feb,Q1,Villa,12569.666666666666
Gurgaon,Sector 70,2025,Jan,Q1,Apartment,11811.739726027397
Gurgaon,Sector 70,2025,Jan,Q1,Other,10457.166666666666
Gurgaon,Sector 70,2025,Jan,Q1,Penthouse,12987.0
Gurgaon,Sector 70,2025,Jan,Q1,Villa,12867.0
Gurgaon,Sector 70,2025,Mar,Q1,Apartment,12598.485148514852
Gurgaon,Sector 70,2025,Mar,Q1,Other,12401.0
Gurgaon,Sector 70,2025,May,Q2,Apartment,12134.380952380952
Gurgaon,Sector 70,2025,May,Q2,Other,10615.76923076923
Gurgaon,Sector 70 Gurgaon,2024,Dec,Q4,Apartment,10302.666666666666
Gurgaon,Sector 70 Gurgaon,2024,Nov,Q4,Apartment,12814.75
Gurgaon,Sector 70 Gurgaon,2024,Nov,Q4,Other,10601.0
Gurgaon,Sector 70 Gurgaon,2024,Oct,Q4,Apartment,12870.333333333334
Gurgaon,Sector 70 Gurgaon,2024,Oct,Q4,Other,16842.0
Gurgaon,Sector 70 Gurgaon,2024,Oct,Q4,Penthouse,21413.0
Gurgaon,Sector 70 Gurgaon,2024,Sep,Q3,Apartment,8705.0
Gurgaon,Sector 70 Gurgaon,2025,Apr,Q2,Apartment,17519.8
Gurgaon,Sector 70 Gurgaon,2025,Feb,Q1,Apartment,11138.5
Gurgaon,Sector 70 Gurgaon,2025,Jan,Q1,Apartment,11804.42857142857
Gurgaon,Sector 70 Gurgaon,2025,Jan,Q1,Other,17848.5
Gurgaon,Sector 70 Gurgaon,2025,Jan,Q1,Villa,24757.0
Gurgaon,Sector 70 Gurgaon,2025,Mar,Q1,Apartment,14449.4
Gurgaon,Sector 70 Gurgaon,2025,Mar,Q1,Other,10250.0
Gurgaon,Sector 70A,2024,Aug,Q3,Other,20312.0
Gurgaon,Sector 70A,2024,Dec,Q4,Apartment,13399.485714285714
Gurgaon,Sector 70A,2024,Dec,Q4,Other,15929.6
Gurgaon,Sector 70A,2024,Jul,Q3,Other,13565.0
Gurgaon,Sector 70A,2024,May,Q2,Apartment,13235.8
Gurgaon,Sector 70A,2024,Nov,Q4,Apartment,13968.68888888889
Gurgaon,Sector 70A,2024,Nov,Q4,Other,13891.333333333334
Gurgaon,Sector 70A,2024,Nov,Q4,Penthouse,14272.4
Gurgaon,Sector 70A,2024,Nov,Q4,Plot,10995.0
Gurgaon,Sector 70A,2024,Oct,Q4,Apartment,14411.951923076924
Gurgaon,Sector 70A,2024,Oct,Q4,Other,13462.75
Gurgaon,Sector 70A,2024,Sep,Q3,Apartment,14398.42857142857
Gurgaon,Sector 70A,2024,Sep,Q3,Other,16186.5
Gurgaon,Sector 70A,2024,Sep,Q3,Penthouse,16435.0
Gurgaon,Sector 70A,2025,Apr,Q2,Apartment,12586.429824561403
Gurgaon,Sector 70A,2025,Apr,Q2,Other,13904.5625
Gurgaon,Sector 70A,2025,Apr,Q2,Studio,12601.0
Gurgaon,Sector 70A,2025,Feb,Q1,Apartment,13510.410714285714
Gurgaon,Sector 70A,2025,Feb,Q1,Other,14830.636363636364
Gurgaon,Sector 70A,2025,Jan,Q1,Apartment,13087.851851851852
Gurgaon,Sector 70A,2025,Jan,Q1,Other,13358.9
Gurgaon,Sector 70A,2025,Jan,Q1,Penthouse,14050.0
Gurgaon,Sector 70A,2025,Jan,Q1,Plot,15283.0
Gurgaon,Sector 70A,2025,Mar,Q1,Apartment,13506.632183908046
Gurgaon,Sector 70A,2025,Mar,Q1,Other,15057.857142857143
Gurgaon,Sector 70A,2025,Mar,Q1,Studio,14976.0
Gurgaon,Sector 70A,2025,May,Q2,Apartment,12748.08695652174
Gurgaon,Sector 70A,2025,May,Q2,Other,12651.0
Gurgaon,Sector 70A Gurgaon,2024,Oct,Q4,Apartment,14147.0
Gurgaon,Sector 70A Gurgaon,2025,Apr,Q2,Apartment,22715.0
Gurgaon,Sector 70A Gurgaon,2025,Feb,Q1,Apartment,15859.5
Gurgaon,Sector 71,2024,Aug,Q3,Apartment,10378.214285714286
Gurgaon,Sector 71,2024,Aug,Q3,Other,13307.5
Gurgaon,Sector 71,2024,Dec,Q4,Apartment,11248.166666666666
Gurgaon,Sector 71,2024,Dec,Q4,Other,11119.6
Gurgaon,Sector 71,2024,Jul,Q3,Apartment,9599.0
Gurgaon,Sector 71,2024,Nov,Q4,Apartment,11585.136363636364
Gurgaon,Sector 71,2024,Nov,Q4,Other,10696.333333333334
Gurgaon,Sector 71,2024,Nov,Q4,Penthouse,8863.5
Gurgaon,Sector 71,2024,Nov,Q4,Plot,12158.666666666666
Gurgaon,Sector 71,2024,Oct,Q4,Apartment,11177.267605633802
Gurgaon,Sector 71,2024,Oct,Q4,Other,10247.272727272728
Gurgaon,Sector 71,2024,Sep,Q3,Apartment,13630.625
Gurgaon,Sector 71,2024,Sep,Q3,Other,12207.166666666666
Gurgaon,Sector 71,2025,Apr,Q2,Apartment,14224.516129032258
Gurgaon,Sector 71,2025,Apr,Q2,Other,12662.857142857143
Gurgaon,Sector 71,2025,Apr,Q2,Penthouse,9261.5
Gurgaon,Sector 71,2025,Feb,Q1,Apartment,11435.491803278688
Gurgaon,Sector 71,2025,Feb,Q1,Other,11781.333333333334
Gurgaon,Sector 71,2025,Jan,Q1,Apartment,12306.078125
Gurgaon,Sector 71,2025,Jan,Q1,Other,12075.857142857143
Gurgaon,Sector 71,2025,Jan,Q1,Villa,10000.0
Gurgaon,Sector 71,2025,Mar,Q1,Apartment,12316.709677419354
Gurgaon,Sector 71,2025,Mar,Q1,Other,12772.5
Gurgaon,Sector 71,2025,Mar,Q1,Plot,10485.0
Gurgaon,Sector 71,2025,May,Q2,Apartment,12415.23076923077
Gurgaon,Sector 71,2025,May,Q2,Other,11773.333333333334
Gurgaon,Sector 71 Gurgaon,2024,Dec,Q4,Apartment,15961.7
Gurgaon,Sector 71 Gurgaon,2024,Dec,Q4,Other,15528.5
Gurgaon,Sector 71 Gurgaon,2024,Nov,Q4,Apartment,13937.375
Gurgaon,Sector 71 Gurgaon,2024,Nov,Q4,Other,14479.095238095239
Gurgaon,Sector 71 Gurgaon,2024,Nov,Q4,Villa,14745.0
Gurgaon,Sector 71 Gurgaon,2024,Oct,Q4,Apartment,14672.4
Gurgaon,Sector 71 Gurgaon,2024,Oct,Q4,Other,13835.25
Gurgaon,Sector 71 Gurgaon,2024,Sep,Q3,Apartment,6808.0
Gurgaon,Sector 71 Gurgaon,2025,Apr,Q2,Apartment,12108.09090909091
Gurgaon,Sector 71 Gurgaon,2025,Apr,Q2,Other,14167.75
Gurgaon,Sector 71 Gurgaon,2025,Feb,Q1,Apartment,12124.8
Gurgaon,Sector 71 Gurgaon,2025,Feb,Q1,Other,14289.8
Gurgaon,Sector 71 Gurgaon,2025,Feb,Q1,Villa,15132.0
Gurgaon,Sector 71 Gurgaon,2025,Jan,Q1,Apartment,15870.857142857143
Gurgaon,Sector 71 Gurgaon,2025,Mar,Q1,Apartment,14565.375
Gurgaon,Sector 71 Gurgaon,2025,Mar,Q1,Other,16599.0
Gurgaon,Sector 71 Gurgaon,2025,May,Q2,Apartment,8042.0
Gurgaon,Sector 72,2024,Aug,Q3,Other,19011.333333333332
Gurgaon,Sector 72,2024,Dec,Q4,Apartment,17795.60975609756
Gurgaon,Sector 72,2024,Dec,Q4,Other,10359.0
Gurgaon,Sector 72,2024,Dec,Q4,Villa,19512.333333333332
Gurgaon,Sector 72,2024,Nov,Q4,Apartment,16668.45205479452
Gurgaon,Sector 72,2024,Nov,Q4,Other,18566.0
